ENSEMBL,SYMBOL,DMSO,ITRA,FDR,AveExpr,P value,SRR7108396,SRR7108397,SRR7108398,SRR7108399,SRR7108400,SRR7108401,SRR7108402,SRR7108403,SRR7108396 CPM,SRR7108397 CPM,SRR7108398 CPM,SRR7108399 CPM,SRR7108400 CPM,SRR7108401 CPM,SRR7108402 CPM,SRR7108403 CPM
ENSG00000265688,MAFG-DT,0,-3.42109343026708,4.63876764776604e-30,2.80713820951349,1.21100818431026e-31,114.92609,151,194,143,19.409814,7,11,6.008921,9.391,14.652,17.394,11.221,1.621,0.690,1.053,0.540
ENSG00000182934,SRPRA,0,1.41621624526763,5.00996890446215e-30,8.3380257326156,1.30877650882728e-31,2516.933398,1969,2144.000001,2491.920015,4635,4400.992708,4674.991689,4723.983426,205.660,191.058,192.236,195.532,387.171,433.824,447.661,424.465
ENSG00000068028,RASSF1,0,1.34150364425445,5.1274570805271e-30,5.51691073869292,1.34035027815729e-31,360,277.985495,319,391,585.348394,631,654.000001,709,29.416,26.974,28.602,30.680,48.895,62.200,62.625,63.706
ENSG00000231259,NA,0,1.15937521205403,5.29566711255993e-30,5.80387697223729,1.38523220083644e-31,485.118629,367.546415,427.896273,513.195682,745.001041,718.8858,772.604497,796.652348,39.639,35.664,38.366,40.269,62.231,70.864,73.982,71.582
ENSG00000179532,DNHD1,0,1.70744533582326,5.80000989524077e-30,3.7880362443403,1.51815485933177e-31,93.483763,64.152123,97.224221,83.84774,279.451142,175.749636,159.000001,239.906498,7.639,6.225,8.717,6.579,23.343,17.324,15.225,21.556
ENSG00000122970,IFT81,0,-1.7580307367635,5.87455714802226e-30,3.30753406199573,1.53867792602162e-31,189.024657,178.191592,176.561135,204.376492,61.116669,36.727173,26.121115,46.045229,15.445,17.290,15.831,16.037,5.105,3.620,2.501,4.137
ENSG00000115239,GPR75-ASB3,0,1.10115182949439,5.96107725275351e-30,4.91786849164686,1.56236465048865e-31,256.315638,216.140929,261.671607,261.372806,426.268507,386.323519,397.690697,417.779563,20.944,20.973,23.462,20.509,35.607,38.082,38.081,37.539
ENSG00000126247,CAPNS1,0,-1.39350723660419,6.22740247486832e-30,8.24291440057422,1.63323796140372e-31,6055.325838,4856.975392,5454.000001,6244.999999,2097.000001,1362,1402,1761.999999,494.783,471.287,489.018,490.023,175.167,134.258,134.251,158.321
ENSG00000115239,ASB3,0,1.10115370340581,6.23182411936278e-30,4.91786849164686,1.63546934599336e-31,256.315638,216.140929,261.671607,261.372806,426.268507,386.323519,397.690697,417.779563,20.944,20.973,23.462,20.509,35.607,38.082,38.081,37.539
ENSG00000213625,LEPROT,0,-1.11600631483105,6.73609686822231e-30,4.82701110002736,1.7689682903289e-31,529.704998,450.089877,459.036341,529.27253,225.933639,144.408324,148.008228,179.05468,43.282,43.674,41.158,41.530,18.873,14.235,14.173,16.089
ENSG00000215256,DHRS4-AS1,0,-1.67151081067618,6.76575130267555e-30,4.3746526804029,1.7779194095118e-31,400.50032,329.407174,372.744848,483.927983,146.276166,84.680927,59.758459,93.035588,32.725,31.963,33.421,37.972,12.219,8.347,5.722,8.360
ENSG00000158825,CDA,0,3.66416748426071,7.00091861785598e-30,3.57505310536346,1.84092121118919e-31,25,15,41,12,167,202,313,208,2.043,1.455,3.676,0.942,13.950,19.912,29.972,18.689
ENSG00000100350,FOXRED2,0,-1.72703721840688,7.02612477045324e-30,3.38337465573917,1.84875761411482e-31,180.991336,171.764612,209.368133,224.732358,59.952549,31.892699,39.676631,50.771891,14.789,16.667,18.772,17.634,5.008,3.144,3.799,4.562
ENSG00000239672,NME1,0,-1.15024717852521,7.16852214374093e-30,6.23676230563656,1.88745892342982e-31,1325.669797,1147.537398,1393.882851,1454.288719,598.318743,371.021342,363.37954,517.45188,108.321,111.349,124.979,114.113,49.979,36.573,34.796,46.495
ENSG00000150347,ARID5B,0,-1.93766349254295,7.37310610758517e-30,4.4650249962475,1.94386153420264e-31,419,400,443.699534,488,155,63.571467,59,79,34.237,38.813,39.783,38.292,12.947,6.267,5.650,7.098
ENSG00000204128,C2orf72,0,-2.03916572236097,7.39857267863345e-30,2.87331904546931,1.95184798683057e-31,150,120,140.000001,159,40,19,19,28,12.257,11.644,12.553,12.476,3.341,1.873,1.819,2.516
ENSG00000159352,PSMD4,0,-1.03890715865516,7.43712400327027e-30,6.50747215004847,1.96329739195829e-31,1649.824688,1310.021477,1500.155557,1832.762194,729.590438,501.815498,483.501577,633.550679,134.808,127.115,134.507,143.810,60.944,49.466,46.298,56.926
ENSG00000094914,AAAS,0,-1.32781612346489,7.5624418864493e-30,4.76318245825998,1.99768014473423e-31,543.999999,437,483,498,205.999999,117,114.000002,166,44.450,42.403,43.307,39.076,17.208,11.533,10.916,14.916
ENSG00000102710,SUPT20H,0,-1.06409038250464,7.66359072001988e-30,6.0149433073049,2.02571739499382e-31,1261.697727,957.31199,989.11501,1278.296679,457.750203,410.32693,354.450614,410.346718,103.094,92.891,88.686,100.303,38.237,40.448,33.941,36.871
ENSG00000118194,TNNT2,0,5.05979885147805,7.70293403490756e-30,2.01807116082113,2.03744175033756e-31,1.037296,2,2.000292,7.028732,123.830349,58.128374,46.093036,100.09339,0.085,0.194,0.179,0.552,10.344,5.730,4.414,8.994
ENSG00000130707,ASS1,0,1.43088922675022,7.73193515968949e-30,7.82820483521576,2.04644232905603e-31,1683.692014,1354.975737,1639.826318,1673.689267,3799.819688,3046.980658,2833.977845,3427.971819,137.575,131.477,147.031,131.328,317.407,300.354,271.372,308.014
ENSG00000103494,RPGRIP1L,0,-2.49045733583086,7.87872304164368e-30,2.45502158791823,2.08664823363738e-31,117.963505,96.174623,96.168254,129.822937,16.024332,13.481898,12.780391,17.157421,9.639,9.332,8.623,10.187,1.339,1.329,1.224,1.542
ENSG00000183340,JRKL,0,-1.70398785320542,8.20581402693985e-30,4.33263698556013,2.17468818950493e-31,405,356.785511,341,441,139,86,52,89,33.093,34.620,30.575,34.604,11.611,8.477,4.979,7.997
ENSG00000177971,IMP3,0,-1.21649131728559,8.54558914248783e-30,4.41343994151242,2.26620435408813e-31,381.191855,327.025953,372.862274,418.787917,128.536297,107.762662,132.840875,122.840332,31.147,31.732,33.432,32.861,10.737,10.623,12.720,11.038
ENSG00000176623,RMDN1,0,-1.40886161275515,8.71447279894741e-30,4.64063765129861,2.31248929932341e-31,461.819654,443.880706,410.461512,508.231235,165.471041,117.060934,89.24637,157.448205,37.735,43.071,36.803,39.879,13.822,11.539,8.546,14.147
ENSG00000051128,HOMER3,0,1.86943083086678,9.60898117744621e-30,3.87216073207223,2.55316283198693e-31,79.882325,65.067406,89.704453,96.464993,229.472612,231.223515,264.981515,188.761989,6.527,6.314,8.043,7.569,19.168,22.793,25.374,16.961
ENSG00000100994,PYGB,0,-1.57219063631036,9.69471893512093e-30,8.10804525386547,2.57761113620599e-31,5563,4764,4706,6241,1409,1271.000001,1433.999999,1304,454.555,462.265,421.951,489.709,117.697,125.288,137.315,117.168
ENSG00000077097,TOP2B,0,-1.15489640867809,9.80124792452599e-30,6.78338534384989,2.60762043428581e-31,1955,1917.000001,1677.000001,2238,860,559,588,688,159.744,186.012,150.364,175.608,71.838,55.103,56.305,61.819
ENSG00000174306,ZHX3,0,-1.5898101158345,9.8224889502545e-30,4.26651452357276,2.61496085696493e-31,336.698726,319.672874,395.806646,392.204291,135.577562,63.635964,70.27284,101.836647,27.512,31.019,35.489,30.775,11.325,6.273,6.729,9.150
ENSG00000160818,GPATCH4,0,-1.64708933856599,1.04822194553125e-29,5.13798732604565,2.7923982211084e-31,691.999999,613,692.005559,700.06127,256.175677,137,105,172,56.544,59.481,62.047,54.931,21.399,13.505,10.054,15.455
ENSG00000146263,MMS22L,0,-1.2871096569869,1.06647184226181e-29,4.71498224034006,2.84284890966998e-31,483.529609,483.398097,412.307069,496.825506,185.252125,129.678986,120.725249,156.204324,39.509,46.906,36.968,38.984,15.474,12.783,11.560,14.035
ENSG00000241127,YAE1,0,-2.10113935502454,1.13537871002113e-29,3.11188720833979,3.02848363499882e-31,198,147,155.999999,180.000001,50,19,23,30,16.179,14.264,13.987,14.124,4.177,1.873,2.202,2.696
ENSG00000145348,TBCK,0,-2.52579294460887,1.15698135058117e-29,2.52589952796702,3.08809578499661e-31,108.015088,112.375942,111.860826,131.580333,16.282812,11.047438,12.192135,21.935338,8.826,10.904,10.030,10.325,1.360,1.089,1.167,1.971
ENSG00000148225,WDR31,0,-2.62853678873694,1.26128515600443e-29,2.62036028931116,3.37083105307391e-31,123.135563,125.405657,125.409981,126.879675,27.856475,9.468169,11.396178,13.644776,10.061,12.168,11.245,9.956,2.327,0.933,1.091,1.226
ENSG00000218510,LINC00339,0,-3.25496692540605,1.2816101730233e-29,2.35989864009445,3.42735449645079e-31,110.297944,85.183678,106.077727,132.925953,17.609166,3.012818,7.00456,7.017557,9.012,8.266,9.511,10.430,1.471,0.297,0.671,0.631
ENSG00000137409,MTCH1,0,1.39893055055482,1.29704562284049e-29,8.24370097032514,3.47309411450744e-31,2238,1804,2306.997136,2257,4581,4035.000002,4281,4362.999157,182.868,175.048,206.851,177.099,382.660,397.747,409.934,392.029
ENSG00000242193,CRYZL2P,0,-2.15545656958139,1.29704562284049e-29,3.66785662953482,3.4720967436752e-31,245.546094,191.093974,312.624919,271.45496,53.428514,55.906492,30.089969,35.047358,20.064,18.542,28.031,21.300,4.463,5.511,2.881,3.149
ENSG00000163283,ALPP,0,4.17747910480204,1.32831694689966e-29,1.65540836411527,3.55911363143356e-31,7.059377,4.032696,3.343336,2.69072,73.032495,46.796659,71.630538,52.785144,0.577,0.391,0.300,0.211,6.101,4.613,6.859,4.743
ENSG00000157111,TMEM171,0,1.38912178409124,1.33681056607799e-29,4.24756810517735,3.58417058922314e-31,149,109,149,140,291,252,295,252,12.175,10.577,13.360,10.985,24.308,24.841,28.248,22.643
ENSG00000132967,HMGB1P5,0,-1.06908582714544,1.46213329302099e-29,6.85346176216239,3.92269237813256e-31,2056.458512,1862.043359,2034.586402,2063.273663,843.279459,649.570036,624.574723,818.560149,168.034,180.680,182.426,161.898,70.441,64.031,59.807,73.550
ENSG00000113319,RASGRF2,0,-1.30711674016375,1.47952742498483e-29,5.53743607168928,3.97190278157312e-31,833.962091,773.714796,880.728408,871.783887,375.021747,215.506841,197.941945,264.251138,68.143,75.076,78.968,68.406,31.326,21.243,18.954,23.744
ENSG00000260196,NA,0,1.67881500305543,1.54845873740019e-29,3.59052861457791,4.15961708741483e-31,80,70,68,82,193,188,138,216,6.537,6.792,6.097,6.434,16.122,18.532,13.214,19.408
ENSG00000137285,TUBB2B,0,1.9417115308884,1.57363276343379e-29,5.95218710012448,4.2299482505495e-31,336.583356,264.685568,390.911672,337.838366,823.135378,1036.020964,1164.101884,802.924054,27.502,25.683,35.050,26.509,68.758,102.125,111.470,72.145
ENSG00000103642,LACTB,0,1.12148173429975,1.65769844582018e-29,4.32669731942334,4.45876892920144e-31,178.540763,145.028635,160.765298,171.178482,309.370952,258.163701,248.650869,274.545743,14.589,14.073,14.415,13.432,25.842,25.448,23.810,24.669
ENSG00000139921,TMX1,0,-1.06358697687265,1.86191767381031e-29,5.40463518747589,5.01767072223978e-31,771.871264,641.291805,719.956166,787.570899,354.276492,231.218699,212.487206,276.939863,63.070,62.226,64.553,61.798,29.593,22.792,20.347,24.884
ENSG00000240230,COX19,0,-1.20273090434022,1.95323833095839e-29,4.91645058258942,5.26712934965305e-31,550.638566,446.757177,558.561156,579,225.70422,169.981921,131.886221,183.906362,44.993,43.350,50.082,45.432,18.854,16.756,12.629,16.525
ENSG00000278970,HEIH,0,-1.43731565237285,1.99214270422898e-29,3.59451660492101,5.37546546328319e-31,228.002046,188.766543,224.837698,231.405173,62.382658,59.919263,64.034156,59.432702,18.630,18.317,20.159,18.158,5.211,5.906,6.132,5.340
ENSG00000164494,PDSS2,0,-1.23464608021433,2.44763041333029e-29,4.8002032747904,6.61715137454248e-31,500.499908,473.47063,452.313541,550.020092,205.942822,143.885247,118.59085,177.762129,40.896,45.942,40.555,43.158,17.203,14.183,11.356,15.972
ENSG00000179409,GEMIN4,0,-1.10864462911628,2.66963187751327e-29,5.10624267629097,7.22192192774927e-31,613,517.000001,609,652.999999,280.999999,192,171.000001,208,50.089,50.166,54.604,51.239,23.473,18.926,16.374,18.689
ENSG00000165501,LRR1,0,-1.9174789497702,2.70849460208459e-29,3.3747873416496,7.33171187452688e-31,215.838873,173.314508,212.419376,201.345284,66.000684,24.823347,31.701673,41.462626,17.636,16.817,19.046,15.799,5.513,2.447,3.036,3.726
ENSG00000164647,STEAP1,0,-1.83986534663468,2.76550705460161e-29,4.2173397145476,7.49079679260759e-31,418,307.000001,327,402,128,44.000001,70.999999,71,34.155,29.789,29.320,31.544,10.692,4.337,6.799,6.380
ENSG00000196235,SUPT5H,0,1.51966117101612,2.91072880955938e-29,7.84461102370867,7.88915783078332e-31,1687.269993,1327.542028,1458.000001,1677,3517.339846,3128.827049,3448.000002,3279.011249,137.868,128.815,130.728,131.588,293.811,308.422,330.169,294.629
ENSG00000120708,TGFBI,0,-1.21368284323995,2.9383075816283e-29,8.58201432218442,7.96895980227325e-31,7458,5988.999999,6446,7725.999999,2869,1889.999999,1957.000002,2439,609.397,581.131,577.963,606.232,239.654,186.305,187.396,219.152
ENSG00000130363,RSPH3,0,-1.37379383079183,2.99860236044234e-29,4.12336021674464,8.13764170942268e-31,345.256149,262.390049,291.998739,363.070196,124.719974,75.337926,72.001099,101.391458,28.211,25.461,26.181,28.489,10.418,7.426,6.895,9.110
ENSG00000111711,GOLT1B,0,1.12418099260776,3.06795256879694e-29,6.73568142650147,8.33112130656848e-31,977,812.999999,753.000001,920,1433.999999,1393,1373,1536.000001,79.831,78.888,67.516,72.189,119.785,137.314,131.474,138.014
ENSG00000236698,NA,0,-1.26892411665759,3.32188226696402e-29,4.92031238307947,9.02638826044879e-31,592.138728,497.671091,495.272275,582.511397,229.368191,119.474612,162.298831,181.311433,48.384,48.291,44.407,45.708,19.160,11.777,15.541,16.291
ENSG00000128590,DNAJB9,0,1.07455280550049,3.42351227010722e-29,5.92339665412972,9.30843018391234e-31,519.389314,458,480.395542,563.338046,795,797.654387,777,863.338817,42.440,44.441,43.073,44.203,66.408,78.628,74.403,77.574
ENSG00000162390,ACOT11,0,-1.93480263188191,3.55951811868552e-29,3.58972844787161,9.6843477114219e-31,236.927396,208.146549,263.116425,228.985615,70.980935,26.04832,37.530471,55.15004,19.359,20.197,23.592,17.968,5.929,2.568,3.594,4.955
ENSG00000123983,ACSL3,0,1.28500985169566,4.07248126539692e-29,8.20234601048865,1.10869655237989e-30,2219.000001,2000.999999,2262,2351.092302,4537.000001,3843.999999,3738.999999,4338,181.316,194.163,202.816,184.482,378.985,378.919,358.034,389.783
ENSG00000169710,FASN,0,1.55322361868917,4.16703469043901e-29,8.16119601623995,1.13515451350119e-30,1757,1638,2115.999999,1986.000001,4817.017326,3989.022798,4167.987059,3827.033913,143.565,158.940,189.725,155.834,402.375,393.215,399.112,343.871
ENSG00000007968,E2F2,0,-4.21066888362135,4.30162112901024e-29,2.16636572037211,1.17255739582115e-30,102.083965,75.874261,132.688805,79.833531,3.439628,5.015229,3.950376,3.31229,8.341,7.362,11.897,6.264,0.287,0.494,0.378,0.298
ENSG00000134215,VAV3,0,-2.40950083029116,4.85983813343885e-29,3.06825369598211,1.3255547628655e-30,174,151,155,202,42,13.083603,13,31,14.218,14.652,13.898,15.850,3.508,1.290,1.245,2.785
ENSG00000102096,PIM2,0,1.43316106043984,5.05199289797963e-29,3.52523883717677,1.37970397819177e-30,87,64.977953,79,93.95419,180,157,170,162,7.109,6.305,7.083,7.372,15.036,15.476,16.279,14.556
ENSG00000123240,OPTN,0,1.05142157806945,5.05199289797963e-29,6.81604883525587,1.37889273948092e-30,1020.630755,850.288372,857.309461,1064.633275,1552.24804,1406.977893,1447.747992,1568,83.396,82.506,76.868,83.538,129.663,138.692,138.631,140.890
ENSG00000132300,PTCD3,0,-1.44617655272645,5.61046939939467e-29,6.42598724048093,1.53318930910247e-30,1690.902095,1390.547528,1536.764347,1829.386292,665.109076,335.515895,328.11777,509.296097,138.164,134.929,137.790,143.545,55.558,33.073,31.419,45.762
ENSG00000196814,MVB12B,0,-1.12390879369951,5.9701335841315e-29,4.9952030677101,1.63250251926481e-30,578,452.999999,560,633.000001,242,156,170.755668,213,47.229,43.956,50.211,49.669,20.215,15.378,16.351,19.139
ENSG00000241484,ARHGAP8,0,1.18807687238147,6.42407538675751e-29,4.81398297571847,1.75773538451359e-30,273.08759,187.747362,205.593088,225.199877,411.669307,378.795004,349.423655,407.542494,22.314,18.218,18.434,17.671,34.388,37.339,33.460,36.619
ENSG00000253710,ALG11,0,-1.16775080791543,6.43962897915471e-29,4.98050664445752,1.76309858372991e-30,589.189481,483.76105,542.501605,602.038738,253.219861,175.608053,142.468097,187.09609,48.143,46.941,48.642,47.240,21.152,17.310,13.642,16.811
ENSG00000155636,RBM45,0,-2.34973005747463,6.51803869053333e-29,2.5600130724422,1.78568724680888e-30,110.000001,106,119,133,21,19.000001,11.000001,19,8.988,10.286,10.670,10.436,1.754,1.873,1.053,1.707
ENSG00000150907,FOXO1,0,1.38649131134502,6.55335029234692e-29,5.32380896970957,1.79648827385781e-30,290,277,268.02883,313.780413,522,556,625,571,23.696,26.878,24.032,24.621,43.604,54.807,59.848,51.306
ENSG00000118503,TNFAIP3,0,1.65812695430173,6.56975786242003e-29,3.19126274767563,1.80211598028444e-30,61,49.999999,55,64,167,115.999998,146.000001,127,4.984,4.852,4.931,5.022,13.950,11.435,13.980,11.411
ENSG00000166579,NDEL1,0,1.07253034670809,6.61702170923993e-29,6.04287853485811,1.8162186609708e-30,594.153382,510.307332,509.279256,581.964386,861.589971,860.837644,855.746688,930.339317,48.549,49.517,45.663,45.665,71.970,84.856,81.943,83.594
ENSG00000122642,FKBP9,0,-1.52933984039618,6.65542035348416e-29,7.50513696498978,1.82790278165928e-30,3831.025928,2999.64592,3083.02511,3985.397606,1096.080928,780.786578,836.709797,969.127257,313.035,291.065,276.431,312.720,91.558,76.965,80.120,87.079
ENSG00000143622,RIT1,0,1.30311067594388,6.8650606855483e-29,5.08778380091914,1.88666087253103e-30,267.060383,222.51609,240.906859,289,479.135807,488.492338,500.059085,436.540334,21.822,21.591,21.600,22.677,40.023,48.153,47.884,39.225
ENSG00000171970,ZNF57,0,1.53020464463962,6.87745088779851e-29,4.09021313214474,1.89124872643297e-30,118.556909,106.912867,106.146057,125.617205,239.424615,235.721917,284.270328,242.539941,9.687,10.374,9.517,9.857,20.000,23.236,27.221,21.793
ENSG00000038532,CLEC16A,0,-1.35298802053262,7.07122879752795e-29,4.20125206039894,1.94575233048046e-30,332.013591,278.001076,368.053916,347.003985,133.381059,85.015237,82.00276,98.012852,27.129,26.975,33.001,27.228,11.142,8.380,7.852,8.807
ENSG00000089057,SLC23A2,0,-1.13170986758844,7.19964700516846e-29,5.04489111785834,1.98232666436355e-30,586,555.999999,513,643,248,193.999999,171,191,47.882,53.950,45.997,50.454,20.716,19.123,16.374,17.162
ENSG00000277502,NA,0,4.11360897761869,7.87773288230759e-29,1.95889276583821,2.17038335210015e-30,4.513819,8.761067,2.559663,6.525838,72.735733,62.551826,98.772127,66.831656,0.369,0.850,0.230,0.512,6.076,6.166,9.458,6.005
ENSG00000166974,MAPRE2,0,1.07115134854233,8.18472841628241e-29,4.8484462217828,2.25637086200504e-30,263,214.000001,211.999999,275,435,340,383.000001,387.999998,21.490,20.765,19.008,21.578,36.336,33.515,36.675,34.863
ENSG00000237190,CDKN2AIPNL,0,-1.38776841615614,8.29003429642067e-29,4.0343446781192,2.28682735333874e-30,341.917415,242.458498,266,338.199302,100.561093,69,80.135888,96.872696,27.938,23.526,23.850,26.537,8.400,6.802,7.674,8.704
ENSG00000244270,RPL32P29,0,2.41185082043422,8.39499818337692e-29,2.75964120974309,2.31722566672743e-30,35.460331,28.885421,24.024173,24.885976,108.22641,98.538053,132.341351,120.890411,2.897,2.803,2.154,1.953,9.040,9.713,12.673,10.862
ENSG00000158079,PTPDC1,0,-1.75293628762675,8.50034679592968e-29,3.76768062465991,2.34776634293481e-30,284.999999,231,205,322,84,46,51,56,23.287,22.415,18.381,25.266,7.017,4.534,4.884,5.032
ENSG00000273142,NA,0,-3.19828590577082,8.53132316024645e-29,1.98542907923324,2.35778910666347e-30,92,70,82,84,11,7,5,4,7.517,6.792,7.352,6.591,0.919,0.690,0.479,0.359
ENSG00000267194,NA,0,-4.10260158346004,8.64702557299426e-29,1.80873393339679,2.39125270802875e-30,78,63,87,71,7,3,1,2,6.373,6.113,7.801,5.571,0.585,0.296,0.096,0.180
ENSG00000165392,WRN,0,-1.3060808996662,8.85238415560828e-29,5.09269142465745,2.44956508613922e-30,654.634771,565,560.000001,685.999999,274.943961,147.494061,152.679615,195.065476,53.491,54.824,50.211,53.828,22.967,14.539,14.620,17.527
ENSG00000109445,ZNF330,0,1.02238252174015,9.01821251071047e-29,5.27907744452347,2.49700279330728e-30,328.999999,297.000001,323.000001,377,538,485,465,566.999999,26.883,28.819,28.961,29.582,44.940,47.808,44.527,50.947
ENSG00000100292,HMOX1,0,2.99502652006744,9.83749864767988e-29,3.60574144243671,2.72723404819853e-30,42,23.95479,50.012983,29.00919,190,218.116503,302.122268,157,3.432,2.324,4.484,2.276,15.871,21.501,28.930,14.107
ENSG00000177105,RHOG,0,1.71575815338608,9.88076321860409e-29,6.47104514915284,2.74262676231396e-30,583,440,557,570.224953,1117,1318,1645,1207,47.637,42.695,49.942,44.744,93.305,129.921,157.520,108.453
ENSG00000184584,STING1,0,-3.23608160893195,9.88076321860409e-29,2.18276810768272,2.74126418738291e-30,105.060776,69.044309,102.652451,104.054747,9.71299,9.194215,3.039698,8.525426,8.585,6.700,9.204,8.165,0.811,0.906,0.291,0.766
ENSG00000159388,BTG2,0,1.08588497462308,1.09164461218928e-28,5.10063409849775,3.03198109736649e-30,311,233,275,322,502,410,476,455,25.412,22.609,24.657,25.266,41.933,40.415,45.580,40.883
ENSG00000125740,FOSB,0,3.1646180818465,1.13431282908407e-28,2.17025773671544,3.15439118893312e-30,13,12.000001,9,14,69.000001,78.999999,87.999999,93.007558,1.062,1.164,0.807,1.099,5.764,7.787,8.427,8.357
ENSG00000256646,NA,0,-1.94089661709932,1.17382822832934e-28,3.97640767054405,3.26629761369783e-30,313.066212,279.076999,280.885408,367.119763,99.759331,30.771695,49.004062,70.947246,25.581,27.080,25.185,28.807,8.333,3.033,4.692,6.375
ENSG00000116663,FBXO6,0,1.48543046498402,1.19912959404165e-28,3.4724996572795,3.3387635007024e-30,76.869658,67.348318,73.828451,86.877762,171.149354,155.814197,169.665453,154.289334,6.281,6.535,6.620,6.817,14.296,15.359,16.247,13.863
ENSG00000105339,DENND3,0,1.10496671242638,1.39873299434074e-28,4.84294025831708,3.89692924971538e-30,233.400017,214.023246,214.480636,283.275681,451.058594,326.107745,350.41823,430.13856,19.071,20.767,19.231,22.228,37.678,32.146,33.555,38.649
ENSG00000132467,UTP3,0,-1.31130383576178,1.42500158415225e-28,4.05679886798048,3.97256533941699e-30,306,255,287,341,122,83,73,89,25.003,24.743,25.733,26.757,10.191,8.182,6.990,7.997
ENSG00000135775,COG2,0,-1.13831039230202,1.44757009715494e-28,5.33438275164358,4.03797048443654e-30,745.007368,663,703,706.030066,318.010293,184.119388,213.65342,272.021578,60.875,64.333,63.033,55.400,26.564,18.149,20.459,24.442
ENSG00000115762,PLEKHB2,0,1.32272857811879,1.50279605851351e-28,8.41370377783628,4.19460677759374e-30,2616.531468,2259.099255,2484.248424,2686.956152,4846.797667,4601.206474,4863.362807,4761.123091,213.798,219.207,222.743,210.836,404.863,453.560,465.699,427.802
ENSG00000242110,AMACR,0,-1.38966433080161,1.52523654519221e-28,4.76621816511281,4.25986577018961e-30,478.065922,446,579.040054,478.757215,191.727272,119.022673,122.245691,151.000001,39.063,43.277,51.918,37.566,16.015,11.733,11.706,13.568
ENSG00000104381,GDAP1,0,-3.20163824679595,1.52597680742147e-28,1.88510405576299,4.2645576075462e-30,85,68.557658,70.999999,80,9,4,5,7,6.945,6.652,6.366,6.277,0.752,0.394,0.479,0.629
ENSG00000152465,NMT2,0,1.15167890399608,1.59356934558368e-28,4.40678817180177,4.46167625949788e-30,171.506889,148.824442,161.612116,202.033099,307.553056,279.159215,271.733276,299.972856,14.014,14.441,14.491,15.853,25.691,27.518,26.020,26.953
ENSG00000065833,ME1,0,1.51820668423435,1.64794580818353e-28,7.34287657518148,4.61675360986975e-30,1144,990,1018,1190,2444,2217,2346,2448,93.477,96.063,91.276,93.375,204.152,218.539,224.645,219.960
ENSG00000102743,SLC25A15,0,-1.3928534563991,1.65830957184542e-28,4.71890886487751,4.6486398302716e-30,501,412.000001,472,542.999999,192.000001,113,96,165.000001,40.937,39.978,42.321,42.607,16.038,11.139,9.193,14.826
ENSG00000119401,TRIM32,0,-1.3460261673053,1.74330076700877e-28,4.60740745243829,4.88988864600289e-30,479,382,442,462,186,118,90,141,39.139,37.067,39.631,36.252,15.537,11.632,8.618,12.669
ENSG00000169621,APLF,0,-1.68813450438471,1.90529693851579e-28,3.10548270931993,5.34755809183236e-30,180,147,153.492935,160,49.120296,32.016541,33,38,14.708,14.264,13.763,12.555,4.103,3.156,3.160,3.414
ENSG00000176055,MBLAC2,0,-2.35171697311659,2.00690590655137e-28,2.6909963428846,5.63619334685948e-30,139,116.702131,109.112629,151.074684,30.148479,11.614658,17.601999,17.914699,11.358,11.324,9.783,11.854,2.518,1.145,1.686,1.610
ENSG00000148334,PTGES2,0,-1.10814116498397,2.06370061785716e-28,5.75418654767117,5.80279379881412e-30,978.000001,767.999999,1028.000001,992.999999,438,287.000001,298,319.000001,79.913,74.521,92.173,77.917,36.587,28.291,28.535,28.663
ENSG00000188191,PRKAR1B,0,-1.26963353635129,2.08109273146498e-28,4.21453841317815,5.85527664140318e-30,333,268.109805,360.727015,355.421968,115.000042,100,95.000001,107.000001,27.210,26.016,32.344,27.889,9.606,9.857,9.097,9.614
ENSG00000236255,NA,0,3.2743366601067,2.14908022119045e-28,2.02297420486176,6.05025938068819e-30,12.999999,7,9,11,110,55.088953,68.300643,69,1.062,0.679,0.807,0.863,9.189,5.430,6.540,6.200
ENSG00000071655,MBD3,0,-1.17155913776669,2.1575868182135e-28,5.54445968076908,6.07791839344028e-30,777.023282,709.016367,923.569079,879.255688,350.376648,243.812292,271.114912,254.741763,63.491,68.798,82.809,68.992,29.268,24.034,25.961,22.889
ENSG00000165775,FUNDC2,0,1.02142307513716,2.23832751417565e-28,5.13992316790275,6.30921422555572e-30,332.168963,260.205245,298.713653,313.981085,521.076914,451.713827,451.510762,440.925659,27.142,25.249,26.783,24.637,43.527,44.527,43.235,39.619
ENSG00000180884,ZNF792,0,-2.15700872484823,2.27150982152055e-28,2.89118075595023,6.41055878569009e-30,135,135,164,148,33,17,28,22,11.031,13.099,14.705,11.613,2.757,1.676,2.681,1.977
ENSG00000054282,SDCCAG8,0,-1.3860556234035,2.28234580848337e-28,3.94410241160643,6.44506477983335e-30,306.056767,261.137796,267.175724,273.830393,80.842926,69.241733,86.171336,87.573309,25.008,25.339,23.956,21.487,6.753,6.825,8.251,7.869
ENSG00000131941,RHPN2,0,1.55805054679163,2.31321875843946e-28,7.62701210683555,6.53622443138258e-30,1291.378982,1228.501746,1306.362768,1335.115046,2978.117324,2832.836159,2858.16352,2906.083758,105.519,119.205,117.131,104.762,248.768,279.244,273.688,261.121
