ENSEMBL,SYMBOL,DMSO,ITRA,FDR,AveExpr,P value,SRR7108388,SRR7108389,SRR7108390,SRR7108391,SRR7108392,SRR7108393,SRR7108394,SRR7108395,SRR7108388 CPM,SRR7108389 CPM,SRR7108390 CPM,SRR7108391 CPM,SRR7108392 CPM,SRR7108393 CPM,SRR7108394 CPM,SRR7108395 CPM
ENSG00000188738,FSIP2,0,-1.11033131500646,0.000397773599929473,2.34894521793395,0.0000171871413731675,71.344422,68.601626,74.240118,81.78476,34.149821,27.145,51.984716,21.478326,6.769,6.218,6.907,8.375,3.120,2.370,4.154,2.089
ENSG00000225680,NA,0,-2.12945860416277,0.000398912271734769,0.0375968336362962,0.0000172539316458793,9,11,28,12.722871,4,2,3,4,0.854,0.997,2.605,1.303,0.365,0.175,0.240,0.389
ENSG00000171084,FAM86JP,0,-1.24548272565192,0.000407142985569292,2.04355189153308,0.000017644939956225,63.547895,51.935569,69.936074,59.034808,20.294748,22.977606,41.971415,16.141932,6.030,4.708,6.507,6.045,1.854,2.006,3.354,1.570
ENSG00000116885,OSCP1,0,-2.18304326149433,0.000408944475773273,-0.343184726658065,0.0000177511454907689,7,16.999999,11,9,1,2,4,2,0.664,1.541,1.023,0.922,0.091,0.175,0.320,0.195
ENSG00000253414,LINC01605,0,-1.56637540316835,0.000422060129884289,0.920014212210937,0.000018378527677559,31,31,30,21,12,6,16,3,2.941,2.810,2.791,2.150,1.096,0.524,1.279,0.292
ENSG00000090382,LYZ,0,1.81326509551155,0.000426319904926354,0.282050660102396,0.0000185713505284615,5,4.358719,3,7.717081,8.06349,16.58571,23.332339,22.025365,0.474,0.395,0.279,0.790,0.737,1.448,1.865,2.142
ENSG00000267751,BSG-AS1,0,-1.66418106621289,0.00043125131681516,0.52063972457767,0.0000188197278804137,18.870262,27.155132,18.668827,19.420757,1.850285,4.637212,13.693427,5.502239,1.790,2.461,1.737,1.989,0.169,0.405,1.094,0.535
ENSG00000160051,IQCC,0,-1.45186091501827,0.000437818174538703,0.862867428212977,0.0000191625922954065,21.01066,28.075431,30.717157,26.050203,7.009733,10.002803,15.474473,5,1.994,2.545,2.858,2.667,0.641,0.873,1.237,0.486
ENSG00000138669,PRKG2,0,-1.50248829163059,0.000441197015514722,1.46203489417266,0.0000193256539205118,42,45.22097,44.91174,35.984573,24,8.117485,17.494283,7.636614,3.985,4.099,4.179,3.685,2.193,0.709,1.398,0.743
ENSG00000184208,C22orf46,0,-1.22748248943125,0.000443741636229937,2.63843741406844,0.0000194790233038177,70.035603,92.023061,106,105.327368,32,19,64,42.135422,6.645,8.341,9.862,10.785,2.924,1.659,5.114,4.099
ENSG00000179862,CITED4,0,1.60424477759141,0.00045352385272012,1.28296473665116,0.0000199591989115653,8,17,14,11,38,49,25,33,0.759,1.541,1.303,1.126,3.472,4.279,1.998,3.210
ENSG00000100100,PIK3IP1,0,1.18553503554401,0.000458037541819751,2.61638433068571,0.0000202129831686842,47.072033,40,42,33.074699,78.053917,132.768464,76.270342,66,4.466,3.626,3.908,3.387,7.132,11.593,6.095,6.420
ENSG00000255526,NEDD8-MDP1,0,-1.94968252463723,0.000460519071889014,1.01426969697623,0.0000203462516670315,25.060698,22.065245,37.014988,43.707016,6.942153,6.825104,17.545739,1.667997,2.378,2.000,3.444,4.475,0.634,0.596,1.402,0.162
ENSG00000267500,NA,0,-1.86697565742129,0.000466001994431494,-0.118121781354668,0.0000206385473689898,15.506624,14.059941,13.611697,8.181912,2,1.06196,5.748143,4.477761,1.471,1.274,1.266,0.838,0.183,0.093,0.459,0.436
ENSG00000261087,ZNNT1,0,1.42325660501057,0.000473050599448419,1.49491327605115,0.000021005669213817,15.948193,22.102146,16.073715,10.152231,35,49.066814,34,46.363996,1.513,2.003,1.495,1.040,3.198,4.285,2.717,4.510
ENSG00000112562,SMOC2,0,-1.78368518080254,0.000481826139420986,0.856703191584138,0.0000214533488393371,39,21,17.000001,34,9,4,8,10,3.700,1.904,1.582,3.482,0.822,0.349,0.639,0.973
ENSG00000129646,QRICH2,0,-1.39069458677945,0.000483617780042392,0.813984647684079,0.000021541438944568,24,32.000001,25,20,8,6,13,10,2.277,2.901,2.326,2.048,0.731,0.524,1.039,0.973
ENSG00000227398,NA,0,-1.27788574677677,0.0004885651724636,1.28906078113061,0.0000218038182974709,42.45602,33.811958,37.595604,27.78771,14.040486,14.417791,14.743698,12.882682,4.028,3.065,3.498,2.845,1.283,1.259,1.178,1.253
ENSG00000106560,GIMAP2,0,1.24439949482915,0.000491507141597898,1.93389116338532,0.0000219604718020077,27,27,23.100441,19.458152,55,67,44.730189,52,2.562,2.447,2.149,1.992,5.026,5.850,3.574,5.058
ENSG00000070526,ST6GALNAC1,0,-1.04583579339219,0.000492075756750826,2.21862380530173,0.000021994999713537,68.000001,66,61,71,35.243422,28.999998,39,22.000001,6.452,5.982,5.675,7.270,3.220,2.532,3.117,2.140
ENSG00000272752,STAG3L5P-PVRIG2P-PILRB,0,-1.77363543327128,0.000500820548704304,1.34345965827343,0.0000224196585942061,30.459036,39.099467,41.488242,49.584938,15.320932,3.192961,8.742268,17.495069,2.890,3.544,3.860,5.077,1.400,0.279,0.699,1.702
ENSG00000183647,ZNF530,0,-1.05326936998655,0.00050116443881345,2.33684164985237,0.0000224436720496367,69.424972,66.352045,73.007125,80.998021,34.382689,24.04751,49.061233,29.148383,6.587,6.014,6.793,8.294,3.142,2.100,3.921,2.835
ENSG00000215447,NA,0,-1.49020290438013,0.000506174477169793,0.795543661640592,0.0000227028571802298,25,21,28,27,8,5,16,6,2.372,1.904,2.605,2.765,0.731,0.437,1.279,0.584
ENSG00000103494,RPGRIP1L,0,-1.03570875150619,0.00050895441195382,2.75052094941724,0.0000228535669522707,97.44687,111.519953,100.134316,81.091873,37.198899,25.46512,71.676995,51.363204,9.246,10.108,9.316,8.304,3.399,2.224,5.728,4.996
ENSG00000168772,CXXC4,0,-1.40634101507534,0.000512182557426695,1.62440915256618,0.000023039658960337,44.933376,60,47,35,23.831933,18,12,13,4.263,5.439,4.373,3.584,2.178,1.572,0.959,1.265
ENSG00000182218,HHIPL1,0,1.61757284318692,0.000513422189340157,0.200360489234362,0.0000231073979655561,6.004125,6.010508,5,4,13,20.013787,14.043931,16.008141,0.570,0.545,0.465,0.410,1.188,1.748,1.122,1.557
ENSG00000188785,ZNF548,0,-1.01175523470794,0.000517923747154961,2.26684384393579,0.0000233367193070321,59.701886,70.235997,70.537024,73.039167,38.053186,31.054136,34.706058,27.208055,5.665,6.366,6.563,7.479,3.477,2.712,2.773,2.647
ENSG00000187024,PTRH1,0,-1.03817324011074,0.000535750165595551,2.19068616077828,0.0000241583733329584,60.131071,75.036223,65.361747,60.521102,36.87675,23.18693,33.54312,28.854118,5.705,6.802,6.081,6.197,3.370,2.025,2.680,2.807
ENSG00000228084,NA,0,-4.99647367528363,0.000545504688183939,-1.46215698283109,0.0000246639005492214,6.253864,4.413393,1.905232,3.141524,0,0,0,0,0.593,0.400,0.177,0.322,0.000,0.000,0.000,0.000
ENSG00000163376,KBTBD8,0,-1.10133132742612,0.00055314488384812,2.41949393894184,0.0000250473881571207,74,91,73,73.999999,41,18,46,36,7.021,8.249,6.792,7.577,3.746,1.572,3.676,3.502
ENSG00000128408,RIBC2,0,-1.53093803821064,0.000554138543132549,1.22415926108914,0.0000251019127833102,32,39,33,37,8,6.000001,24,10,3.036,3.535,3.070,3.789,0.731,0.524,1.918,0.973
ENSG00000247903,NA,0,-1.02715438192421,0.00056641602074735,2.21570679680563,0.0000257067755645563,56.202529,66.660201,80.401511,61.708021,29.205889,26.156002,39.256457,31.210919,5.333,6.042,7.481,6.319,2.669,2.284,3.137,3.036
ENSG00000178199,ZC3H12D,0,-1.19093776682016,0.000570284431564475,2.21204683570216,0.0000259117661821477,71.974882,86.142914,62.079109,54.16062,29.941962,16.115465,45.749439,25.316133,6.829,7.808,5.776,5.546,2.736,1.407,3.656,2.463
ENSG00000281005,LINC00921,0,-2.06686530225538,0.000578997590926582,-0.313834116895379,0.0000263873220622808,8.284711,12.011739,14.095894,10.045612,5.645342,1.004522,1.033684,2.162648,0.786,1.089,1.311,1.029,0.516,0.088,0.083,0.210
ENSG00000222033,LINC01124,0,-1.23874664212876,0.00058233051315167,3.37040546069842,0.0000265692615507486,158,161,157,154,42,26,130,69,14.991,14.594,14.607,15.769,3.838,2.270,10.388,6.712
ENSG00000236673,NA,0,2.48726087393017,0.000585564583247089,0.583905491098956,0.0000267571000685765,3.836941,9.111263,2.173478,2.184832,9.477591,9.779536,48.210788,30.846906,0.364,0.826,0.202,0.224,0.866,0.854,3.853,3.001
ENSG00000238084,NA,0,2.7460729801871,0.00059124726325075,-0.580293028796564,0.000027047271918534,0,5.254327,0,0,9.254653,6.005878,16.032532,5.99237,0.000,0.476,0.000,0.000,0.846,0.524,1.281,0.583
ENSG00000228305,NA,0,4.75969252682703,0.000592484592851369,-1.5981332868512,0.0000271140643812663,0,0,0,0,2.208378,4.163214,4.445397,2.03325,0.000,0.000,0.000,0.000,0.202,0.364,0.355,0.198
ENSG00000137877,SPTBN5,0,-1.68873563973867,0.000598441273542438,0.300813299970532,0.0000273969537580609,22,22,19,8,4,4,7.94615,5,2.087,1.994,1.768,0.819,0.365,0.349,0.635,0.486
ENSG00000205746,PKD1P4,0,-1.62519344320377,0.000598624312418029,2.38457709526306,0.0000274156283895852,72.0222,120.988632,96.936015,48.264764,24.045169,7.272398,52.588778,23.96324,6.834,10.967,9.019,4.942,2.197,0.635,4.202,2.331
ENSG00000143412,ANXA9,0,1.05008906685763,0.00061031127288721,3.36958728339841,0.0000280033445588436,70,72,74,76,89,103,266,145,6.642,6.526,6.885,7.782,8.132,8.994,21.256,14.105
ENSG00000177614,PGBD5,0,1.74410674043095,0.000612228294701141,0.905370911017612,0.0000281123625785001,8.00031,7.633762,13.022658,6.266145,26.175635,28.376543,16.647229,40.177218,0.759,0.692,1.212,0.642,2.392,2.478,1.330,3.908
ENSG00000198853,RUSC2,0,1.49023090135382,0.000614089228322277,1.15777767421626,0.0000282083741009648,11,16,10,11,38,42,28,22,1.044,1.450,0.930,1.126,3.472,3.667,2.238,2.140
ENSG00000243479,MNX1-AS1,0,-1.83795123458995,0.000621616519913105,-0.0729436663110576,0.0000286396659646621,13,15,8,17,3,3,3,5,1.233,1.360,0.744,1.741,0.274,0.262,0.240,0.486
ENSG00000234171,RNASEH1-AS1,0,-1.10922458138441,0.00062199391147077,2.18964711085694,0.0000286677504040047,61,72,62,69.24407,26,26.081259,48.137434,20,5.788,6.526,5.768,7.090,2.376,2.277,3.847,1.945
ENSG00000130508,PXDN,0,1.9447241774918,0.000635684159713728,2.02121564663457,0.0000293315321600759,18,27.013474,8,19.000001,70.999999,115.000001,28,46.999999,1.708,2.449,0.744,1.946,6.488,10.042,2.238,4.572
ENSG00000280033,NA,0,2.67595217122576,0.000635684159713728,-0.689987748857105,0.000029323199081644,1,2,2,0,11,7,5,10,0.095,0.181,0.186,0.000,1.005,0.611,0.400,0.973
ENSG00000157404,KIT,0,-1.02515178558869,0.000643464059654442,2.39467252056442,0.0000297347744215778,75,75,79.063472,72,31,48.034502,40,24,7.116,6.798,7.356,7.373,2.833,4.194,3.196,2.335
ENSG00000272770,NA,0,-1.24121998942981,0.000648708698013807,2.59787203434222,0.0000300106006785757,97.339122,112.406904,93.083534,63.118259,29.809553,26.463035,74.112614,22.904296,9.236,10.189,8.660,6.463,2.724,2.311,5.922,2.228
ENSG00000204228,HSD17B8,0,-1.3292407237137,0.00065826995010248,2.0175739595184,0.0000305095278436752,60,69,66,50,38,16,27,13,5.693,6.254,6.141,5.120,3.472,1.397,2.158,1.265
ENSG00000196358,NTNG2,0,-1.5689307638736,0.000660377581811019,0.747923632176255,0.0000306299265335154,28.007632,26.01018,29,16,6,5.036341,16.357923,5,2.657,2.358,2.698,1.638,0.548,0.440,1.307,0.486
ENSG00000116774,OLFML3,0,1.30950285905043,0.000666757645936797,3.73652469110157,0.0000309946500587677,80,80,101,73,130,80,416.999999,207,7.591,7.251,9.397,7.475,11.879,6.986,33.323,20.136
ENSG00000100206,DMC1,0,-1.67815337643829,0.000669461433455225,0.0701393909262404,0.0000311433638450201,19.473651,11.292397,13.754377,13.864367,3.063784,3,6.267363,5.050275,1.848,1.024,1.280,1.420,0.280,0.262,0.501,0.491
ENSG00000158156,XKR8,0,1.21607203210497,0.000688104254274799,1.56840314417261,0.0000321526348541564,22.146623,18.707628,18.317258,15.506298,44.4292,45.866038,38.050196,38.695908,2.101,1.696,1.704,1.588,4.060,4.005,3.041,3.764
ENSG00000145832,SLC25A48,0,2.91088058674649,0.000691397110706362,-0.721548297815547,0.0000323183886855709,1,0,1,2,3,6,15.029864,9,0.095,0.000,0.093,0.205,0.274,0.524,1.201,0.875
ENSG00000276122,NA,0,-1.62992651323338,0.000693259078083118,2.55170730602361,0.0000324411913162186,86,109,101,83,16,8,68,31,8.160,9.880,9.397,8.499,1.462,0.699,5.434,3.015
ENSG00000134321,RSAD2,0,1.70044195076553,0.000698516187817104,0.200715661655737,0.0000327112246448823,5.023004,4.043917,10.076832,1,20.102575,12.112957,16.784927,15.105199,0.477,0.367,0.938,0.102,1.837,1.058,1.341,1.469
ENSG00000131196,NFATC1,0,2.07085405537534,0.000725725240951639,-0.358456445307351,0.0000340727794692413,1,3,4,2,13.999999,12.000001,8.999999,7.000001,0.095,0.272,0.372,0.205,1.279,1.048,0.719,0.681
ENSG00000163083,INHBB,0,-1.34285249320519,0.000754902640396406,3.14184190533009,0.000035637397421847,152,146,130,122,71,74,19,39,14.422,13.234,12.095,12.493,6.488,6.462,1.518,3.794
ENSG00000249743,NA,0,-2.22669539694941,0.000757222228916256,-0.446360974046192,0.0000357729455145228,12.100942,13,9,6.172478,3.773922,3,1.120602,0,1.148,1.178,0.837,0.632,0.345,0.262,0.090,0.000
ENSG00000140545,MFGE8,0,1.05768824715963,0.000760967162259866,2.23453756744565,0.0000359629518614909,33.268438,34.205974,36.521283,27.040805,69.015,73,56.011619,63.061645,3.157,3.101,3.398,2.769,6.306,6.374,4.476,6.134
ENSG00000151743,AMN1,0,1.03372381566752,0.000761082702107994,2.32001093118117,0.0000359815011624826,40.117385,28.91822,34.786903,36.181267,62.619259,54.467496,81.322212,80.001405,3.806,2.621,3.237,3.705,5.722,4.756,6.499,7.782
ENSG00000187242,KRT12,0,2.55806107250324,0.000775178542200621,-0.579053982292964,0.0000368246284698838,1,2,1,2,4,8,9.131979,15.220469,0.095,0.181,0.093,0.205,0.365,0.699,0.730,1.481
ENSG00000243414,TICAM2,0,6.50751406472228,0.000775178542200621,-0.0229644908748811,0.0000368478767716738,0,0,0,0.312118,1,66.90295,1,0,0.000,0.000,0.000,0.032,0.091,5.842,0.080,0.000
ENSG00000273802,H2BC8,0,1.32855301087057,0.000784133552353877,1.05331518773608,0.0000373814333865022,16.927003,12.052046,9,9.89735,22,31.045429,34,30,1.606,1.092,0.837,1.013,2.010,2.711,2.717,2.918
ENSG00000112195,TREML2,0,-1.07563119312301,0.000786174774026268,3.78601892233017,0.0000375057840154929,190.205514,230.261277,210,187.053171,71.233601,42.878704,191.223079,83,18.047,20.872,19.538,19.154,6.509,3.744,15.281,8.074
ENSG00000227477,STK4-AS1,0,-4.71068738484432,0.000796279211122011,-1.60128938802566,0.0000380699985711935,4.001166,3.014334,3.751667,2.032106,0,0,0,0,0.380,0.273,0.349,0.208,0.000,0.000,0.000,0.000
ENSG00000184795,NA,0,4.9195252658953,0.000810485118535569,-1.52308331569164,0.0000388746280220081,0,0,0,0,3.355347,1.741715,4.255775,5.022881,0.000,0.000,0.000,0.000,0.307,0.152,0.340,0.489
ENSG00000169413,RNASE6,0,-1.37263305595831,0.000814350295586179,0.61612625538003,0.000039074024879795,21,20,21,24,8,6,11,7,1.993,1.813,1.954,2.458,0.731,0.524,0.879,0.681
ENSG00000221990,EXOC3-AS1,0,-1.93802608194867,0.000815457603010899,0.263908405168635,0.0000391552036666798,13.122969,25.423406,15.10998,17.598091,4.022118,1.004604,12.050211,1.007333,1.245,2.304,1.406,1.802,0.368,0.088,0.963,0.098
ENSG00000138646,HERC5,0,2.15975552547657,0.000818095359033546,0.14640891320761,0.0000393240670799656,6,3,1,5,22,19,5.999999,17.999999,0.569,0.272,0.093,0.512,2.010,1.659,0.479,1.751
ENSG00000197757,HOXC6,0,-1.10723443780714,0.000824919835254736,2.00152302004437,0.0000397230388276826,66.904917,53.236629,61.843563,49,29.999999,28.046154,25,20,6.348,4.826,5.754,5.017,2.741,2.449,1.998,1.945
ENSG00000170271,FAXDC2,0,1.50226237416735,0.000831025219106722,1.24904665083372,0.0000400456199621139,14.193425,8.962292,13.095828,14.171862,25,22.065707,53.270045,41,1.347,0.812,1.218,1.451,2.284,1.927,4.257,3.988
ENSG00000248008,NRAV,0,-1.34850542809945,0.000835974804253234,1.18893234289606,0.0000403272623855112,36,32,36,29,10,9,23,9,3.416,2.901,3.349,2.970,0.914,0.786,1.838,0.875
ENSG00000260335,NA,0,-1.45636718952689,0.000844776428932836,0.608603375809501,0.000040868077365781,17.489989,23.454924,29.598729,16.550469,6.867939,4.873782,10.729836,7.957198,1.659,2.126,2.754,1.695,0.628,0.426,0.857,0.774
ENSG00000250615,NA,0,-1.23465319634242,0.000846395285072647,2.01253717282101,0.0000409609495278248,54.784052,59.340217,68.651477,56.05837,28.97289,12.361851,38.701159,19.265606,5.198,5.379,6.387,5.740,2.647,1.079,3.093,1.874
ENSG00000083817,ZNF416,0,-1.0075223624212,0.000852038337189033,2.45252831810207,0.0000412780022333311,70,85,89,69,25,38,58,31,6.642,7.705,8.281,7.065,2.284,3.318,4.635,3.015
ENSG00000185291,IL3RA,0,1.31639347002637,0.000852652023041532,2.17684165623499,0.0000413223967002775,20,32,25.000001,34,73.000001,71,43,76,1.898,2.901,2.326,3.482,6.670,6.200,3.436,7.393
ENSG00000236438,FAM157A,0,-1.62383135310146,0.000861457834056455,0.294669078324633,0.0000418380470768127,18.723082,19.150281,22.15554,9.814463,5.53558,8.411158,5.754519,1.817339,1.776,1.736,2.061,1.005,0.506,0.734,0.460,0.177
ENSG00000173678,SPDYE2B,0,-5.61729005469858,0.000876165228648612,-1.12795943671846,0.000042627675234267,5.678044,0,8.526607,9.732202,0,0,0,0,0.539,0.000,0.793,0.997,0.000,0.000,0.000,0.000
ENSG00000186523,FAM86B1,0,-1.31070334596266,0.000882944864604019,1.8216767971206,0.000043063814745679,56.387779,56.821771,54.916189,43.237454,19.759929,8.498413,31.70212,22.906364,5.350,5.150,5.109,4.427,1.806,0.742,2.533,2.228
ENSG00000227376,NA,0,2.00879330218444,0.000884351392640822,0.747812523468082,0.0000431518898198837,7.218285,5.583983,0,13.24885,20.565901,35.072539,27.532274,20.861708,0.685,0.506,0.000,1.357,1.879,3.063,2.200,2.029
ENSG00000278828,H3C10,0,1.32504681239763,0.000889223100506509,1.13263730546402,0.0000434923641433008,17,12,12,10,25,39,33,27,1.613,1.088,1.116,1.024,2.284,3.405,2.637,2.626
ENSG00000278977,NA,0,2.06699910493706,0.000895352632884341,-0.281243324407979,0.0000438229589349207,4.171589,1.71537,3.896679,1.017443,6.451714,12.629532,9.229603,16.560378,0.396,0.155,0.363,0.104,0.590,1.103,0.738,1.611
ENSG00000271880,AGAP11,0,3.18591860593264,0.000899251874801283,-0.216872566389718,0.0000440447372939972,0,0,1.92653,3.595322,0,16.427764,18.463361,18.662325,0.000,0.000,0.179,0.368,0.000,1.434,1.475,1.815
ENSG00000232995,RGS5,0,-1.59645986360547,0.000900627523207953,0.0688170750727737,0.0000441430932144851,13.875419,15.205758,15.532243,13,3.508186,6,7.114061,1.541732,1.317,1.378,1.445,1.331,0.321,0.524,0.568,0.150
ENSG00000143942,CHAC2,0,-1.35103529057858,0.000904761503606781,1.26642045225663,0.0000443936526797595,32,37,38,34,13,12,23,6,3.036,3.354,3.536,3.482,1.188,1.048,1.838,0.584
ENSG00000236081,ELFN1-AS1,0,-1.41736271443919,0.000904761503606781,1.18902163355585,0.0000444079545168926,32,44,30,29,16,7,19,7,3.036,3.988,2.791,2.970,1.462,0.611,1.518,0.681
ENSG00000279073,NA,0,-3.60885437441384,0.00091068630411569,-1.16248683803578,0.0000447614056987057,2.5959,5.63493,8.880696,4.659799,0,1.269261,0,0,0.246,0.511,0.826,0.477,0.000,0.111,0.000,0.000
ENSG00000225265,TAF1A-AS1,0,-1.62351528291648,0.000937358238277537,0.0723755434879615,0.0000462335705604756,16,12,16,14,4,5,8,1,1.518,1.088,1.489,1.434,0.365,0.437,0.639,0.097
ENSG00000242173,ARHGDIG,0,1.58282334354071,0.000943953257510312,0.0950329388045689,0.000046591326277445,5.970894,5.948051,2,5.591475,12.93664,11,19.841304,14,0.567,0.539,0.186,0.573,1.182,0.961,1.586,1.362
ENSG00000130943,PKDREJ,0,-1.85363044298026,0.000946513062227837,0.205565333452167,0.000046733950189281,18,10,23,16,2,3,11,2,1.708,0.906,2.140,1.638,0.183,0.262,0.879,0.195
ENSG00000183023,SLC8A1,0,-1.12500776695711,0.000958302425425145,2.15099412613173,0.0000474478938345743,53.235247,74.244295,79.854325,51.71851,37.356226,23.512375,32.947525,20.559072,5.051,6.730,7.430,5.296,3.413,2.053,2.633,2.000
ENSG00000103375,AQP8,0,2.94384232821673,0.000984562493402308,-0.718476752204085,0.000048934349251598,0,1,1,2,9,2,9,13,0.000,0.091,0.093,0.205,0.822,0.175,0.719,1.265
ENSG00000231721,LINC-PINT,0,1.26154062843432,0.000987708872535452,1.96385360574999,0.0000491247022094438,21.005375,29.039948,28.000001,20.007092,46.036364,74,45,59,1.993,2.632,2.605,2.049,4.207,6.462,3.596,5.739
ENSG00000261499,NA,0,1.62454780541458,0.00100607214909397,2.01248790672672,0.0000501764361424067,25.609462,28.851741,8.872526,21.261628,40.615328,92.085003,43.540966,71.53417,2.430,2.615,0.825,2.177,3.711,8.041,3.479,6.958
ENSG00000108384,RAD51C,0,-1.10367206172038,0.00100665356241766,2.19479456033063,0.0000502358913146731,55.01529,89.286049,65.831855,56.10161,33.683747,19.009336,37.508121,29.26578,5.220,8.093,6.125,5.745,3.078,1.660,2.997,2.847
ENSG00000138080,EMILIN1,0,-1.55621302868555,0.0010112504345861,0.316099622062648,0.000050521652234382,15,17,18,20,3,3,12,5,1.423,1.541,1.675,2.048,0.274,0.262,0.959,0.486
ENSG00000157890,MEGF11,0,-1.54659946661361,0.00101525495976517,0.263872592474008,0.0000507740970814849,13,16,19,19,8,4,8,2,1.233,1.450,1.768,1.946,0.731,0.349,0.639,0.195
ENSG00000279415,NA,0,1.30620786805165,0.00101980460495044,0.80352850940066,0.0000510191685865276,13,10,9,8,25,21,24,26,1.233,0.906,0.837,0.819,2.284,1.834,1.918,2.529
ENSG00000256349,NA,0,-6.35560310851446,0.00102502366918311,-0.568406206806018,0.0000513231218462688,0,43.235797,0.000001,0,0,0,0.000082,0,0.000,3.919,0.000,0.000,0.000,0.000,0.000,0.000
ENSG00000250584,LINC01511,0,-1.24509831924527,0.00103036661792396,0.975037321515002,0.000051636169099531,32,30,27,22,13,10,13,9,3.036,2.719,2.512,2.253,1.188,0.873,1.039,0.875
ENSG00000124635,H2BC11,0,1.60311030469833,0.00104233479655528,1.59708408449023,0.0000523312648465395,22.808153,17.035503,10.30445,12.572442,30.903809,75.261102,47.336577,30.9735,2.164,1.544,0.959,1.287,2.824,6.572,3.783,3.013
ENSG00000235381,NA,0,-1.49424410391275,0.0010576985459627,0.688271818752114,0.000053151411961116,26.494595,19.769459,20.720923,25.933619,8.773968,3.372633,14.703393,5.281264,2.514,1.792,1.928,2.656,0.802,0.294,1.175,0.514
ENSG00000112183,RBM24,0,3.49735224832037,0.0010604324166352,-1.40358971065802,0.0000533311935757401,0,0,0,1,4,3,5,4,0.000,0.000,0.000,0.102,0.365,0.262,0.400,0.389
ENSG00000169231,THBS3,0,-1.37790829013,0.00106545563599226,1.36594114935926,0.0000536443912717231,33.58978,33.97836,51.094096,34,12.794347,11,25,8.696084,3.187,3.080,4.754,3.482,1.169,0.961,1.998,0.846
ENSG00000160188,RSPH1,0,-2.04407273521071,0.00108327854612677,-0.428201104492237,0.0000546417867781623,11,8.000001,9.90242,11,3,1,2,3,1.044,0.725,0.921,1.126,0.274,0.087,0.160,0.292
ENSG00000143248,RGS5,0,-1.3761960444782,0.00108865856927102,1.21015448991865,0.000054988051282938,30.124581,45.794242,37.467758,23.000001,9.491813,11,20.885941,9.458268,2.858,4.151,3.486,2.355,0.867,0.961,1.669,0.920
ENSG00000136167,LCP1,0,3.31108442883491,0.00112262471544959,-0.770081482605237,0.0000569739717490453,1,0,2,0,11,6,2,13,0.095,0.000,0.186,0.000,1.005,0.524,0.160,1.265
ENSG00000116299,ELAPOR1,0,-1.33411534660333,0.00113678645593992,0.827323126457654,0.0000577708906272456,22.857841,21.978603,25.332024,30.345949,7.041928,9,11.329594,11.068312,2.169,1.992,2.357,3.107,0.643,0.786,0.905,1.077
ENSG00000174564,IL20RB,0,-1.72609536745909,0.00114202811241981,1.4491228268929,0.0000580765495799506,41.071803,50.82413,37.000005,43.193363,13,7,29.027182,3,3.897,4.607,3.442,4.423,1.188,0.611,2.320,0.292
ENSG00000172020,GAP43,0,-2.05785742847546,0.00115099813023996,-0.42843706395649,0.0000585722989557508,9,10,10,11,1,3,5,0,0.854,0.906,0.930,1.126,0.091,0.262,0.400,0.000
ENSG00000182253,SYNM,0,1.38818513536889,0.00116638985349776,1.52958334923484,0.0000595360910310311,18.292194,20,20.940953,7.793347,33.858784,56.999999,41.449612,36,1.736,1.813,1.948,0.798,3.094,4.977,3.312,3.502
ENSG00000205609,EIF3CL,0,-1.17156577302588,0.00117439898368629,3.42801521923919,0.0000600458867783262,178.196909,137.106633,76.181047,249.058358,72.11598,69.081371,72.260167,64.545024,16.908,12.428,7.088,25.503,6.590,6.032,5.774,6.279
ENSG00000240801,NA,0,-1.60244412991406,0.00119050338343147,0.351925953959262,0.0000608897632263949,22.059603,12.570221,21.032184,16.938863,4.484483,2.103384,11.863109,4.695088,2.093,1.139,1.957,1.734,0.410,0.184,0.948,0.457
ENSG00000259426,KIF23-AS1,0,1.46244028912635,0.00119103878080252,1.06020288034728,0.0000609376300219702,5.692757,15.959116,11.158539,12.290475,29.472834,19.798029,32.991792,38.241714,0.540,1.447,1.038,1.259,2.693,1.729,2.636,3.720
ENSG00000246763,RGMB-AS1,0,-2.93550090181414,0.00119715524113424,-0.924078024408074,0.0000613123343955452,6,4,7,9.999999,2,1,0,0,0.569,0.363,0.651,1.024,0.183,0.087,0.000,0.000
ENSG00000228686,NA,0,1.98024067600254,0.00120159132831421,-0.312454593881496,0.0000615808581418875,3,3,2,3,12,16,8,7.146997,0.285,0.272,0.186,0.307,1.096,1.397,0.639,0.695
ENSG00000260272,NA,0,3.73145029207697,0.00122538932580021,-0.369144367650609,0.0000629480096336051,0,3.488218,0,0,1.190569,17.093432,2.925157,26.491382,0.000,0.316,0.000,0.000,0.109,1.493,0.234,2.577
ENSG00000188089,PLA2G4E,0,-1.39097061972136,0.00124063678822387,0.649227767472863,0.0000638379498575306,18.193637,20.0852,22.168756,28.014479,7.676005,6.053935,11.866028,7.026289,1.726,1.821,2.063,2.869,0.701,0.529,0.948,0.683
ENSG00000104883,PEX11G,0,-1.3835630794475,0.00126187610256274,0.581652829849626,0.000065037510774427,21,19,26,18,7,4,12,8,1.993,1.722,2.419,1.843,0.640,0.349,0.959,0.778
ENSG00000180525,NA,0,-1.53380022722192,0.00126187610256274,1.92918867384565,0.0000650393430336994,65.005251,76,52,45,13.152174,12,46.008658,11,6.168,6.889,4.838,4.608,1.202,1.048,3.677,1.070
